,Concrete,Strand,Rebar,Span_ft,L_sq,ratio_strand_concrete,ratio_rebar_concrete,interaction_strand_L
229,-1.2567609975221223,1.1889937617286568,-0.10308921273274356,-0.6997085991820726,-0.7476417900100597,1.9362816451171263,0.8164671195586224,0.2366905938584476
541,-0.007088478573866509,-1.1090605715015147,1.1566660078986701,1.4172064000382671,1.5117384501162767,-0.9785454006145233,0.722144056923671,0.2809415360302128
466,-0.007088478573866509,1.1889937617286568,-0.10308921273274356,0.7115680669648206,0.6581948038463274,0.8808193877522514,-0.1741885103503685,1.199964792462432
557,-0.007088478573866509,1.1889937617286568,-1.3828405479773531,1.4172064000382671,1.5117384501162767,0.8808193877522514,-1.0847485786922493,2.0568307947089997
100,1.1801004144269764,0.004429672434753864,1.1566660078986701,-1.4053469322555192,-1.2999347375964974,-0.6026789618664975,-0.05503318890719255,-1.2031005787153681
462,-1.2567609975221223,1.1889937617286568,-0.10308921273274356,0.7115680669648206,0.6581948038463274,1.9362816451171263,0.8164671195586224,1.9964705897577166
141,-0.007088478573866509,0.004429672434753864,-0.10308921273274356,-0.6997085991820726,-0.7476417900100597,-0.07761607016876633,-0.1741885103503685,-0.6181913990625983
482,-0.007088478573866509,-1.1090605715015147,-1.3828405479773531,1.4172064000382671,1.5117384501162767,-0.9785454006145233,-1.0847485786922493,0.2809415360302128
353,-0.007088478573866509,1.1889937617286568,-0.10308921273274356,0.005929733891373981,-0.09493194286245134,0.8808193877522514,-0.1741885103503685,0.44390655518604877
505,-1.2567609975221223,1.1889937617286568,1.1566660078986701,1.4172064000382671,1.5117384501162767,1.9362816451171263,1.934116370110203,3.0649084444108445
359,1.1801004144269764,1.1889937617286568,-0.10308921273274356,0.005929733891373981,-0.09493194286245134,0.20400421521702622,-0.8094464330295094,0.05285643357254167
546,1.1801004144269764,-1.1090605715015147,1.1566660078986701,1.4172064000382671,1.5117384501162767,-1.3609611483250097,-0.05503318890719255,-0.08430579088362068
107,-1.2567609975221223,1.1889937617286568,-0.10308921273274356,-1.4053469322555192,-1.2999347375964974,1.9362816451171263,0.8164671195586224,-0.4546515473876939
516,1.1801004144269764,1.1889937617286568,1.1566660078986701,1.4172064000382671,1.5117384501162767,0.20400421521702622,-0.05503318890719255,1.4104010018376922
300,-1.2567609975221223,-1.1090605715015147,1.1566660078986701,0.005929733891373981,-0.09493194286245134,-0.3821855601303345,1.934116370110203,-0.2858321659745514
268,1.1801004144269764,0.004429672434753864,-0.10308921273274356,0.005929733891373981,-0.09493194286245134,-0.6026789618664975,-0.8094464330295094,-0.4132287951619902
61,-1.2567609975221223,-1.1090605715015147,1.1566660078986701,-1.4053469322555192,-1.2999347375964974,-0.3821855601303345,1.934116370110203,-1.138102298517695
